Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-07 06:00:00,18.00,64.75
2025-04-07 07:00:00,22.50,54.75
2025-04-07 08:00:00,24.50,60.50
2025-04-07 09:00:00,29.50,74.00
2025-04-07 10:00:00,54.50,131.50
2025-04-07 11:00:00,15.50,97.25
2025-04-07 12:00:00,9.50,44.75
2025-04-07 13:00:00,5.50,47.25
2025-04-07 14:00:00,7.00,48.00
2025-04-07 15:00:00,6.75,47.00
2025-04-07 16:00:00,6.75,42.50
2025-04-07 17:00:00,9.25,40.50
2025-04-07 18:00:00,11.25,96.50
2025-04-07 19:00:00,14.25,191.75
2025-04-07 20:00:00,11.50,43.75
2025-04-07 21:00:00,9.75,46.50
2025-04-07 22:00:00,8.50,31.75
2025-04-07 23:00:00,8.00,33.75
2025-04-08 00:00:00,10.75,24.50
2025-04-08 01:00:00,9.25,24.00
2025-04-08 02:00:00,6.50,17.75
2025-04-08 03:00:00,5.00,19.00
2025-04-08 04:00:00,5.00,23.50
2025-04-08 05:00:00,5.00,19.75
2025-04-08 06:00:00,14.75,39.50
2025-04-08 07:00:00,42.75,89.75
2025-04-08 08:00:00,36.50,87.75
2025-04-08 09:00:00,25.50,96.50
2025-04-08 10:00:00,16.75,78.00
2025-04-08 11:00:00,18.00,71.25
2025-04-08 12:00:00,7.25,64.25
2025-04-08 13:00:00,10.50,49.50
2025-04-08 14:00:00,8.00,45.75
2025-04-08 15:00:00,5.25,41.00
2025-04-08 16:00:00,7.25,47.00
2025-04-08 17:00:00,10.50,46.75
2025-04-08 18:00:00,9.00,49.75
2025-04-08 19:00:00,9.25,59.50
2025-04-08 20:00:00,10.00,52.25
2025-04-08 21:00:00,12.00,46.25
2025-04-08 22:00:00,17.00,50.75
2025-04-08 23:00:00,14.25,44.75
2025-04-09 00:00:00,13.75,44.75
2025-04-09 01:00:00,9.25,35.75
2025-04-09 02:00:00,9.00,28.75
2025-04-09 03:00:00,15.50,31.75
2025-04-09 04:00:00,17.75,42.25
2025-04-09 05:00:00,20.25,42.75
2025-04-09 06:00:00,22.00,61.75
2025-04-09 07:00:00,27.75,91.75
2025-04-09 08:00:00,34.25,88.75
2025-04-09 09:00:00,28.00,99.75
2025-04-09 10:00:00,20.50,97.00
2025-04-09 11:00:00,7.75,83.25
2025-04-09 12:00:00,10.00,60.00
2025-04-09 13:00:00,50.00,51.00
2025-04-09 14:00:00,47.25,50.75
2025-04-09 15:00:00,30.75,50.25
2025-04-09 16:00:00,8.25,52.50
2025-04-09 17:00:00,15.25,57.50
2025-04-09 18:00:00,14.75,58.25
2025-04-09 19:00:00,11.00,54.00
2025-04-09 20:00:00,10.75,49.00
2025-04-09 21:00:00,9.25,51.25
2025-04-09 22:00:00,7.00,47.25
2025-04-09 23:00:00,6.50,37.75
2025-04-10 00:00:00,10.00,62.00
2025-04-10 01:00:00,22.25,143.50
2025-04-10 02:00:00,13.25,51.00
2025-04-10 03:00:00,12.00,44.25
2025-04-10 04:00:00,15.50,59.00
2025-04-10 05:00:00,16.50,55.25
2025-04-10 06:00:00,15.75,53.75
2025-04-10 07:00:00,16.25,54.00
